y_true,churn_probability,churn_prediction,cashback_pct,risk_score,risk_category,risk_tier,cluster,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,rfm_total,rfm_segment,device_per_tenure,cashback_per_order,inactivity_ratio,persona,recommended_action
0,0.0,0,54.629999999999995,0.1826,Low,Low Risk,1,12.0,Mobile,2,9.0,UPI,Female,2.0,1,Laptop & Accessory,4,Married,10,0,15.0,0.0,3.0,6.0,163.89,9,Loyal,0.0769230769230769,40.9725,0.4615384615384615,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.13746770322322846,0,120.62,0.4042,High,High Risk,3,,Mobile,1,13.0,Debit Card,Male,2.0,3,Mobile,5,Single,4,0,14.0,0.0,1.0,2.0,120.62,6,Recent Customers,3.0,60.31,2.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.010606060922145843,0,82.22,0.2749,Medium,Medium Risk,1,12.0,Mobile,1,9.0,Debit Card,Male,3.0,4,Mobile Phone,1,Single,7,1,12.0,1.0,2.0,3.0,164.44,9,Loyal,0.3076923076923077,54.81333333333333,0.2307692307692307,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
0,0.0,0,22.104285714285712,0.0739,Very Low,Low Risk,1,13.0,Mobile,3,15.0,Credit Card,Male,2.0,3,Laptop & Accessory,5,Married,1,0,12.0,7.0,7.0,1.0,154.73,13,Loyal,0.2142857142857142,19.34125,0.0714285714285714,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.010606060922145843,0,129.79,0.4339,High,High Risk,3,7.0,Computer,1,9.0,Debit Card,Male,,4,Mobile,1,Married,4,0,17.0,0.0,1.0,0.0,129.79,7,Recent Customers,0.5,64.895,0.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.04102564156055451,0,61.76333333333333,0.2067,Low,Low Risk,0,8.0,Mobile,3,10.0,Debit Card,Female,3.0,6,Laptop & Accessory,1,Single,7,0,13.0,3.0,3.0,3.0,185.29,11,Champions,0.6666666666666666,46.3225,0.3333333333333333,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
0,0.35669516324996947,0,128.14,0.4311,High,High Risk,2,0.0,Computer,1,32.0,UPI,Female,,4,Mobile,3,Married,2,1,14.0,1.0,1.0,3.0,128.14,5,Hibernating,4.0,64.07,3.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0,0,41.9975,0.1404,Very Low,Low Risk,1,7.0,Mobile,3,14.0,Cash on Delivery,Male,3.0,1,Laptop & Accessory,3,Married,2,0,21.0,2.0,4.0,8.0,167.99,8,Loyal,0.125,33.598,1.0,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
1,0.5327570050954819,1,49.870000000000005,0.1708,Low,Low Risk,2,15.0,Mobile,1,11.0,Debit Card,Male,3.0,4,Mobile Phone,3,Married,11,1,13.0,1.0,3.0,8.0,149.61,7,At Risk,0.25,37.4025,0.5,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
1,0.5638901233673096,1,131.4,0.4436,High,High Risk,3,4.0,Mobile,3,26.0,E wallet,Female,,3,Mobile,4,Single,2,1,22.0,0.0,1.0,2.0,131.4,6,Recent Customers,0.6,65.7,0.4,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0,0,106.615,0.3563,High,High Risk,0,12.0,Mobile,1,24.0,Debit Card,Female,4.0,5,Fashion,3,Divorced,2,0,19.0,1.0,2.0,,213.23,14,Champions,0.3846153846153846,71.07666666666667,,VIP Ổn định,"🎁 VIP Care: Liên hệ cá nhân, tặng quà tri ân"
0,0.0018691588193178177,0,154.54,0.5165,Critical,High Risk,2,17.0,Mobile,3,6.0,E wallet,Female,3.0,3,Laptop & Accessory,5,Married,6,1,21.0,1.0,1.0,3.0,154.54,8,Hibernating,0.1666666666666666,77.27,0.1666666666666666,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.010606060922145843,0,33.79,0.113,Very Low,Low Risk,0,8.0,Mobile,1,8.0,Debit Card,Male,2.0,4,Fashion,4,Married,3,0,18.0,2.0,6.0,4.0,202.74,12,Champions,0.4444444444444444,28.962857142857143,0.4444444444444444,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0,0,76.115,0.2544,Low,Low Risk,2,25.0,Mobile,1,7.0,Debit Card,Male,4.0,4,Mobile Phone,2,Divorced,3,0,12.0,2.0,2.0,1.0,152.23,10,Hibernating,0.1538461538461538,50.74333333333333,0.0384615384615384,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.07407407164573669,0,126.42,0.4231,High,High Risk,3,2.0,Mobile,3,,Debit Card,Male,2.0,3,Mobile,3,Single,2,0,11.0,0.0,1.0,0.0,126.42,7,Recent Customers,1.0,63.21,0.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0,0,15.589230769230769,0.0521,Very Low,Low Risk,0,30.0,Computer,3,34.0,E wallet,Female,3.0,4,Fashion,5,Married,5,0,19.0,3.0,13.0,11.0,202.66,10,Champions,0.1290322580645161,14.475714285714286,0.3548387096774194,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
0,0.10740740597248077,0,80.485,0.2698,Medium,Medium Risk,1,1.0,Mobile,1,31.0,Credit Card,Male,3.0,4,Mobile Phone,4,Single,10,0,23.0,2.0,2.0,3.0,160.97,9,Loyal,2.0,53.656666666666666,1.5,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
0,0.0,0,74.35,0.2485,Low,Low Risk,2,6.0,Mobile,1,9.0,Credit Card,Female,4.0,4,Mobile Phone,4,Married,3,0,14.0,1.0,2.0,8.0,148.7,5,Hibernating,0.5714285714285714,49.56666666666666,1.1428571428571428,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0018691588193178177,0,121.87,0.4073,High,High Risk,2,,Mobile,1,12.0,Credit Card,Female,3.0,4,Mobile,3,Married,1,0,12.0,0.0,1.0,3.0,121.87,5,Hibernating,4.0,60.935,3.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0018691588193178177,0,21.86285714285714,0.0731,Very Low,Low Risk,1,3.0,Mobile,3,33.0,E wallet,Male,2.0,3,Laptop & Accessory,2,Married,8,0,23.0,4.0,7.0,7.0,153.04,9,At Risk,0.75,19.13,1.75,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
1,0.9946934819221497,1,67.32,0.2328,Low,Low Risk,3,0.0,Mobile,1,8.0,Credit Card,Male,2.0,5,Mobile,2,Divorced,6,1,13.0,2.0,2.0,2.0,134.64,7,Recent Customers,5.0,44.88,2.0,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0018691588193178177,0,11.94923076923077,0.0399,Very Low,Low Risk,1,11.0,Mobile,1,21.0,Debit Card,Female,4.0,4,Mobile Phone,5,Married,3,0,13.0,11.0,13.0,18.0,155.34,9,Loyal,0.3333333333333333,11.095714285714283,1.5,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.16410256624221803,0,129.35,0.4336,High,High Risk,3,0.0,Computer,1,22.0,Credit Card,Male,,1,Mobile,1,Married,2,1,13.0,0.0,1.0,0.0,129.35,7,Recent Customers,1.0,64.675,0.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0018691588193178177,0,134.82,0.4506,High,High Risk,3,25.0,Computer,3,126.0,Debit Card,Male,2.0,3,Mobile,1,Married,3,0,15.0,1.0,1.0,0.0,134.82,7,Recent Customers,0.1153846153846153,67.41,0.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0,0,247.32,0.8267,Critical,High Risk,0,28.0,Mobile,1,6.0,Credit Card,Male,2.0,1,Grocery,2,Married,3,0,13.0,1.0,,0.0,247.32,15,Champions,0.0344827586206896,247.32,0.0,VIP Ổn định,"🎁 VIP Care: Liên hệ cá nhân, tặng quà tri ân"
0,0.01764705926179886,0,153.32,0.5126,Critical,High Risk,2,4.0,Computer,3,8.0,UPI,Male,2.0,3,Laptop & Accessory,5,Single,8,0,13.0,1.0,1.0,3.0,153.32,6,Hibernating,0.6,76.66,0.6,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0,0,152.2,0.5087,Critical,High Risk,2,30.0,Mobile,3,13.0,E wallet,Male,2.0,1,Laptop & Accessory,1,Married,1,1,18.0,0.0,1.0,9.0,152.2,4,Hibernating,0.032258064516129,76.1,0.2903225806451613,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0018691588193178177,0,82.085,0.2744,Medium,Medium Risk,1,9.0,Mobile,1,17.0,UPI,Male,3.0,4,Mobile Phone,1,Married,3,0,21.0,1.0,2.0,3.0,164.17,9,Loyal,0.4,54.72333333333333,0.3,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
0,0.08571428656578065,0,125.0,0.4185,High,High Risk,3,0.0,Mobile,1,,Credit Card,Male,2.0,3,Mobile,5,Married,2,0,14.0,1.0,1.0,2.0,125.0,6,Recent Customers,3.0,62.5,2.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
1,0.12978724837303163,0,102.39,0.3432,Medium,Medium Risk,0,8.0,Mobile,1,22.0,Credit Card,Female,4.0,4,Fashion,2,Divorced,3,0,12.0,1.0,2.0,6.0,204.78,10,Champions,0.4444444444444444,68.26,0.6666666666666666,VIP Ổn định,⭐ Đề xuất nâng cấp gói hội viên (Up-sell)
0,0.010606060922145843,0,89.935,0.3007,Medium,Medium Risk,1,7.0,Mobile,3,17.0,E wallet,Male,3.0,4,Laptop & Accessory,3,Single,3,0,15.0,1.0,2.0,10.0,179.87,8,Loyal,0.5,59.95666666666667,1.25,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
0,0.1271076500415802,0,74.205,0.249,Low,Low Risk,3,1.0,Mobile,1,9.0,Debit Card,Female,3.0,4,Mobile Phone,5,Married,3,0,14.0,2.0,2.0,1.0,148.41,8,Recent Customers,2.0,49.47,0.5,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0,0,150.79,0.504,Critical,High Risk,2,9.0,Computer,3,14.0,Cash on Delivery,Male,2.0,3,Laptop & Accessory,2,Married,5,0,13.0,1.0,1.0,7.0,150.79,5,Hibernating,0.3,75.395,0.7,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0930232584476471,0,69.075,0.2316,Low,Low Risk,3,7.0,Computer,1,16.0,Credit Card,Male,2.0,3,Mobile Phone,3,Married,2,1,17.0,2.0,2.0,0.0,138.15,8,Recent Customers,0.375,46.05,0.0,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0018691588193178177,0,21.185,0.0708,Very Low,Low Risk,1,14.0,Mobile,1,19.0,Debit Card,Female,3.0,4,Laptop & Accessory,5,Married,4,0,13.0,8.0,8.0,8.0,169.48,10,Loyal,0.2666666666666666,18.83111111111111,0.5333333333333333,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.04102564156055451,0,99.44,0.3327,Medium,Medium Risk,0,7.0,Mobile,3,6.0,E wallet,Male,2.0,3,Fashion,1,Single,2,0,21.0,1.0,2.0,1.0,198.88,13,Champions,0.375,66.29333333333334,0.125,VIP Ổn định,⭐ Đề xuất nâng cấp gói hội viên (Up-sell)
0,0.0,0,159.4,0.5328,Critical,High Risk,2,27.0,Mobile,3,9.0,E wallet,Female,2.0,3,Laptop & Accessory,5,Married,3,0,14.0,1.0,1.0,5.0,159.4,7,Hibernating,0.1071428571428571,79.7,0.1785714285714285,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0,0,77.25,0.2582,Medium,Medium Risk,1,26.0,Mobile,1,15.0,UPI,Female,3.0,4,Mobile Phone,5,Married,11,0,14.0,2.0,2.0,5.0,154.5,8,Loyal,0.1481481481481481,51.5,0.1851851851851851,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
0,0.14117647409439088,0,76.125,0.2555,Medium,Medium Risk,2,1.0,Mobile,1,30.0,Credit Card,Male,3.0,3,Mobile Phone,2,Divorced,3,1,12.0,1.0,2.0,5.0,152.25,7,At Risk,1.5,50.75,2.5,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
1,0.16410256624221803,0,26.985,0.0915,Very Low,Low Risk,1,1.0,Mobile,1,11.0,Cash on Delivery,Male,3.0,4,Mobile Phone,1,Married,3,1,16.0,5.0,6.0,7.0,161.91,10,Loyal,2.0,23.13,3.5,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.04102564156055451,0,77.785,0.2603,Medium,Medium Risk,1,12.0,Mobile,1,9.0,Credit Card,Male,4.0,4,Mobile Phone,3,Divorced,8,1,14.0,1.0,2.0,2.0,155.57,10,Loyal,0.3076923076923077,51.85666666666666,0.1538461538461538,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
0,0.0,0,57.74,0.193,Low,Low Risk,0,25.0,Computer,3,9.0,E wallet,Male,3.0,4,Fashion,4,Divorced,4,0,12.0,1.0,4.0,,230.96,14,Champions,0.1538461538461538,46.192,,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0018691588193178177,0,79.76,0.2666,Medium,Medium Risk,1,7.0,Mobile,1,20.0,Debit Card,Female,3.0,4,Mobile Phone,1,Single,5,0,19.0,2.0,2.0,3.0,159.52,9,Loyal,0.5,53.17333333333334,0.375,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
0,0.0,0,77.845,0.2602,Medium,Medium Risk,1,13.0,Mobile,1,10.0,Credit Card,Male,4.0,5,Laptop & Accessory,3,Married,2,0,16.0,1.0,2.0,8.0,155.69,7,Loyal,0.3571428571428571,51.89666666666667,0.5714285714285714,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
0,0.0,0,84.225,0.2815,Medium,Medium Risk,1,5.0,Computer,1,7.0,Credit Card,Male,3.0,6,Laptop & Accessory,3,Married,2,0,13.0,1.0,2.0,5.0,168.45,8,Loyal,1.0,56.15,0.8333333333333334,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
0,0.0018691588193178177,0,81.275,0.2717,Medium,Medium Risk,1,13.0,Computer,1,15.0,Debit Card,Female,3.0,4,Mobile Phone,3,Divorced,3,0,12.0,1.0,2.0,8.0,162.55,7,Loyal,0.2857142857142857,54.18333333333334,0.5714285714285714,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
0,0.04102564156055451,0,63.32666666666666,0.212,Low,Low Risk,0,5.0,Computer,3,14.0,E wallet,Female,2.0,3,Fashion,2,Single,2,0,14.0,2.0,3.0,7.0,189.98,10,Champions,0.5,47.495,1.1666666666666667,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0018691588193178177,0,19.447777777777777,0.065,Very Low,Low Risk,0,5.0,Computer,1,7.0,Debit Card,Male,3.0,6,Laptop & Accessory,5,Married,3,0,22.0,2.0,9.0,8.0,175.03,11,Champions,1.0,17.503,1.3333333333333333,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0,0,94.825,0.3169,Medium,Medium Risk,1,18.0,Mobile,1,17.0,UPI,Male,3.0,4,Laptop & Accessory,1,Married,4,1,14.0,1.0,2.0,4.0,189.65,10,Loyal,0.2105263157894736,63.21666666666667,0.2105263157894736,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
0,0.010606060922145843,0,26.53833333333333,0.0888,Very Low,Low Risk,1,20.0,Mobile,2,8.0,Debit Card,Female,3.0,4,Mobile Phone,5,Single,8,0,13.0,3.0,6.0,8.0,159.23,9,Loyal,0.1904761904761904,22.74714285714285,0.3809523809523809,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0,0,38.172000000000004,0.1276,Very Low,Low Risk,0,10.0,Mobile,1,21.0,Debit Card,Male,4.0,4,Laptop & Accessory,2,Divorced,2,1,18.0,5.0,5.0,12.0,190.86,9,Champions,0.3636363636363636,31.81,1.0909090909090908,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0,0,290.49,0.9709,Critical,High Risk,2,17.0,Mobile,1,13.0,Credit Card,Female,2.0,3,Others,1,Married,1,1,14.0,,1.0,10.0,290.49,8,Hibernating,0.1666666666666666,145.245,0.5555555555555556,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0018691588193178177,0,0.0,0.0,Very Low,Low Risk,2,8.0,Mobile,3,24.0,Credit Card,Male,3.0,3,Laptop & Accessory,5,Married,1,0,16.0,0.0,1.0,4.0,0.0,4,Hibernating,0.3333333333333333,0.0,0.4444444444444444,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
1,0.8101535320281983,1,75.23,0.2578,Medium,Medium Risk,2,1.0,Mobile,1,32.0,Cash on Delivery,Female,4.0,5,Mobile Phone,4,Divorced,7,0,17.0,1.0,2.0,2.0,150.46,9,Hibernating,2.5,50.153333333333336,1.0,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
0,0.04102564156055451,0,97.97,0.3278,Medium,Medium Risk,0,10.0,Mobile,1,17.0,Cash on Delivery,Female,4.0,4,Fashion,3,Married,5,0,13.0,2.0,2.0,8.0,195.94,9,Champions,0.3636363636363636,65.31333333333333,0.7272727272727273,VIP Ổn định,⭐ Đề xuất nâng cấp gói hội viên (Up-sell)
0,0.0,0,157.15,0.5253,Critical,High Risk,2,13.0,Mobile,3,8.0,E wallet,Female,2.0,3,Laptop & Accessory,4,Married,8,0,12.0,0.0,1.0,3.0,157.15,8,Hibernating,0.2142857142857142,78.575,0.2142857142857142,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0018691588193178177,0,95.08,0.3178,Medium,Medium Risk,1,14.0,Mobile,1,15.0,Debit Card,Female,4.0,4,Laptop & Accessory,5,Married,4,1,17.0,2.0,2.0,1.0,190.16,12,Loyal,0.2666666666666666,63.38666666666666,0.0666666666666666,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
1,0.7812545120716095,1,122.93,0.417,High,High Risk,3,,Mobile,1,31.0,Debit Card,Male,2.0,5,Mobile,3,Single,2,0,12.0,0.0,1.0,1.0,122.93,6,Recent Customers,5.0,61.465,1.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0,0,268.8,0.8984,Critical,High Risk,3,23.0,Mobile,1,34.0,Debit Card,Female,2.0,3,Grocery,5,Divorced,5,1,11.0,,1.0,2.0,268.8,11,Recent Customers,0.125,134.4,0.0833333333333333,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0018691588193178177,0,160.62,0.5369,Critical,High Risk,3,15.0,Mobile,1,6.0,Debit Card,Female,2.0,4,Laptop & Accessory,2,Divorced,10,1,13.0,0.0,1.0,2.0,160.62,9,Recent Customers,0.25,80.31,0.125,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.010606060922145843,0,271.59,0.9079,Critical,High Risk,3,16.0,Mobile,1,20.0,Debit Card,Male,3.0,3,Grocery,5,Divorced,7,0,24.0,,1.0,0.0,271.59,12,Recent Customers,0.1764705882352941,135.795,0.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
1,0.9722845435142518,1,73.935,0.2547,Low,Low Risk,3,0.0,Mobile,1,6.0,Credit Card,Male,2.0,3,Mobile Phone,1,Married,10,1,14.0,2.0,2.0,2.0,147.87,8,Recent Customers,3.0,49.29,2.0,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.010606060922145843,0,154.41,0.5162,Critical,High Risk,3,24.0,Mobile,3,27.0,E wallet,Male,3.0,3,Laptop & Accessory,1,Single,1,1,22.0,0.0,1.0,0.0,154.41,10,Recent Customers,0.12,77.205,0.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.04102564156055451,0,157.36,0.5263,Critical,High Risk,3,12.0,Computer,3,27.0,Debit Card,Female,2.0,5,Laptop & Accessory,3,Married,7,0,19.0,0.0,1.0,2.0,157.36,9,Recent Customers,0.3846153846153846,78.68,0.1538461538461538,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0018691588193178177,0,232.37,0.7767,Critical,High Risk,0,13.0,Mobile,1,12.0,Debit Card,Female,3.0,3,Grocery,3,Single,8,0,15.0,4.0,,13.0,232.37,11,Champions,0.2142857142857142,232.37,0.9285714285714286,VIP Ổn định,"🎁 VIP Care: Liên hệ cá nhân, tặng quà tri ân"
0,0.04102564156055451,0,142.6,0.4769,High,High Risk,2,0.0,Mobile,3,16.0,E wallet,Female,3.0,3,Laptop & Accessory,3,Married,2,1,12.0,0.0,1.0,3.0,142.6,6,Hibernating,3.0,71.3,3.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0018691588193178177,0,61.035,0.204,Low,Low Risk,3,,Mobile,1,21.0,Debit Card,Male,2.0,3,Mobile,3,Married,2,0,16.0,2.0,2.0,2.0,122.07,7,Recent Customers,3.0,40.69,2.0,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0,0,257.69,0.8613,Critical,High Risk,0,24.0,Mobile,1,24.0,Debit Card,Female,3.0,5,Fashion,5,Married,7,0,16.0,1.0,,12.0,257.69,11,Champions,0.2,257.69,0.48,VIP Ổn định,"🎁 VIP Care: Liên hệ cá nhân, tặng quà tri ân"
0,0.010606060922145843,0,39.155,0.1309,Very Low,Low Risk,1,1.0,Computer,1,11.0,Debit Card,Male,3.0,5,Mobile Phone,1,Married,2,0,18.0,1.0,4.0,5.0,156.62,9,Loyal,2.5,31.324,2.5,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0,0,19.218666666666664,0.0642,Very Low,Low Risk,0,18.0,Mobile,1,35.0,Debit Card,Male,3.0,4,Grocery,5,Married,5,0,14.0,,15.0,18.0,288.28,11,Champions,0.2105263157894736,18.0175,0.9473684210526316,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
0,0.010606060922145843,0,86.75,0.29,Medium,Medium Risk,1,19.0,Mobile,3,27.0,Debit Card,Female,3.0,4,Laptop & Accessory,3,Single,10,0,16.0,1.0,2.0,2.0,173.5,11,Loyal,0.2,57.833333333333336,0.1,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
0,0.0,0,146.78,0.4906,Critical,High Risk,0,26.0,Mobile,3,10.0,E wallet,Male,3.0,5,Grocery,5,Divorced,3,0,,2.0,2.0,17.0,293.56,10,Champions,0.1851851851851851,97.85333333333334,0.6296296296296297,VIP Ổn định,"🎁 VIP Care: Liên hệ cá nhân, tặng quà tri ân"
1,0.211819988489151,0,74.33,0.2501,Low,Low Risk,2,1.0,Computer,1,12.0,Credit Card,Female,3.0,5,Mobile Phone,3,Married,3,1,15.0,1.0,2.0,8.0,148.66,5,Hibernating,2.5,49.553333333333335,4.0,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.010606060922145843,0,105.93,0.3541,High,High Risk,0,12.0,Mobile,3,7.0,Debit Card,Female,3.0,5,Laptop & Accessory,1,Single,6,0,23.0,1.0,2.0,,211.86,14,Champions,0.3846153846153846,70.62,,VIP Ổn định,"🎁 VIP Care: Liên hệ cá nhân, tặng quà tri ân"
0,0.0018691588193178177,0,187.89,0.628,Critical,High Risk,2,8.0,Computer,3,6.0,E wallet,Female,3.0,3,Fashion,3,Single,2,0,14.0,1.0,1.0,8.0,187.89,7,Hibernating,0.3333333333333333,93.945,0.8888888888888888,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0,0,278.75,0.9317,Critical,High Risk,3,60.0,Mobile,3,27.0,Debit Card,Female,3.0,3,Grocery,1,Married,5,1,13.0,,1.0,0.0,278.75,12,Recent Customers,0.0491803278688524,139.375,0.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0018691588193178177,0,145.91,0.4877,Critical,High Risk,3,20.0,Mobile,3,20.0,Credit Card,Female,3.0,3,Laptop & Accessory,3,Married,4,1,17.0,1.0,1.0,2.0,145.91,7,Recent Customers,0.1428571428571428,72.955,0.0952380952380952,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
1,0.9473541259765625,1,67.205,0.232,Low,Low Risk,3,0.0,Mobile,1,11.0,Cash on Delivery,Male,2.0,3,Mobile,3,Single,2,1,13.0,2.0,2.0,2.0,134.41,7,Recent Customers,3.0,44.803333333333335,2.0,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0930232584476471,0,81.3,0.2725,Medium,Medium Risk,1,1.0,Computer,1,9.0,Cash on Delivery,Female,3.0,4,Mobile Phone,1,Single,3,1,14.0,2.0,2.0,4.0,162.6,9,Loyal,2.0,54.2,2.0,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
0,0.01764705926179886,0,197.05,0.6588,Critical,High Risk,3,13.0,Mobile,3,16.0,E wallet,Male,3.0,4,Fashion,4,Married,3,0,12.0,0.0,1.0,0.0,197.05,11,Recent Customers,0.2857142857142857,98.525,0.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
1,0.7911071240901947,1,74.095,0.2538,Low,Low Risk,3,1.0,Mobile,1,7.0,Debit Card,Female,3.0,5,Mobile Phone,5,Married,3,1,12.0,1.0,2.0,1.0,148.19,8,Recent Customers,2.5,49.39666666666667,0.5,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.04102564156055451,0,130.22,0.4356,High,High Risk,3,10.0,Mobile,1,25.0,Debit Card,Male,,3,Mobile,4,Married,5,0,21.0,0.0,1.0,0.0,130.22,7,Recent Customers,0.2727272727272727,65.11,0.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.010606060922145843,0,85.89,0.2872,Medium,Medium Risk,1,10.0,Mobile,1,14.0,UPI,Male,4.0,4,Mobile Phone,2,Single,4,0,19.0,1.0,2.0,2.0,171.78,10,Loyal,0.3636363636363636,57.26,0.1818181818181818,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
0,0.0,0,141.48,0.4729,High,High Risk,2,4.0,Computer,1,6.0,Debit Card,Female,3.0,3,Laptop & Accessory,5,Divorced,2,0,12.0,1.0,1.0,3.0,141.48,6,Hibernating,0.6,70.74,0.6,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0,0,26.87818181818182,0.0898,Very Low,Low Risk,0,30.0,Mobile,1,13.0,Debit Card,Female,2.0,3,Others,5,Married,6,0,,1.0,11.0,10.0,295.66,11,Champions,0.0967741935483871,24.638333333333332,0.3225806451612903,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
